cohorte,seguimiento,codigo_programa,codigo_ies,area,modalidad,virtual,acreditado,ies_acreditada,graduados,cotizantes,tasa
2018,2019,7830,1113,"Ciencias Naturales, Matematicas Y Estadistica",Presencial,0,,,27,20,0.740741
2018,2019,8015,1113,Salud Y Bienestar,Presencial,0,,,63,42,0.666667
2018,2019,8100,1113,"Ciencias Naturales, Matematicas Y Estadistica",Presencial,0,,,2,1,0.5
2018,2019,8105,1113,"Ciencias Naturales, Matematicas Y Estadistica",Presencial,0,,,11,7,0.636364
2018,2019,11604,1113,Educacion,Presencial,0,,,61,19,0.311475
2018,2019,11750,1113,Educacion,Presencial,0,,,26,5,0.192308
2018,2019,11942,1113,Educacion,Presencial,0,,,40,11,0.275
2018,2019,13577,1113,Educacion,Presencial,0,,,40,27,0.675
2018,2019,53343,1113,"Ingenieria, Industria Y Construccion",Presencial,0,,,99,24,0.242424
2018,2019,53354,1113,"Ingenieria, Industria Y Construccion",Presencial,0,,,32,18,0.5625
2018,2019,104222,1113,"Ciencias Naturales, Matematicas Y Estadistica",Presencial,0,,,4,3,0.75
2018,2019,104937,1113,"Ingenieria, Industria Y Construccion",Presencial,0,,,5,2,0.4
2018,2019,332,1114,Educacion,Presencial,0,,,20,6,0.3
2018,2019,337,1114,Salud Y Bienestar,Presencial,0,,,33,15,0.454545
2018,2019,338,1114,Salud Y Bienestar,Presencial,0,,,69,32,0.463768
2018,2019,340,1114,Administracion De Empresas Y Derecho,Presencial,0,,,155,93,0.6
2018,2019,341,1114,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,,,35,13,0.371429
2018,2019,342,1114,"Ingenieria, Industria Y Construccion",Presencial,0,,,89,49,0.550562
2018,2019,3109,1114,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,30,12,0.4
2018,2019,3204,1114,"Ingenieria, Industria Y Construccion",Presencial,0,,,54,46,0.851852
2018,2019,3655,1114,Educacion,Presencial,0,,,52,30,0.576923
2018,2019,4403,1114,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,,,2,0,0.0
2018,2019,4899,1114,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,63,10,0.15873
2018,2019,5536,1114,Administracion De Empresas Y Derecho,Presencial,0,,,43,18,0.418605
2018,2019,8975,1114,Administracion De Empresas Y Derecho,Presencial,0,,,1,1,1.0
2018,2019,9395,1114,Administracion De Empresas Y Derecho,Presencial,0,,,115,36,0.313043
2018,2019,10655,1114,Educacion,Presencial,0,,,13,5,0.384615
2018,2019,10658,1114,Educacion,Presencial,0,,,21,17,0.809524
2018,2019,10659,1114,Educacion,Presencial,0,,,59,37,0.627119
2018,2019,10661,1114,Educacion,Presencial,0,,,14,6,0.428571
2018,2019,19254,1114,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,60,28,0.466667
2018,2019,19765,1114,Administracion De Empresas Y Derecho,Presencial,0,,,122,59,0.483607
2018,2019,54363,1114,"Ciencias Naturales, Matematicas Y Estadistica",Presencial,0,,,10,4,0.4
2018,2019,54509,1114,"Ingenieria, Industria Y Construccion",Presencial,0,,,45,18,0.4
2018,2019,54510,1114,"Ingenieria, Industria Y Construccion",Presencial,0,,,1,0,0.0
2018,2019,90309,1114,Tecnologias De La Informacion Y La Comunicacion (Tic),Presencial,0,,,26,13,0.5
2018,2019,90518,1114,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,8,3,0.375
2018,2019,90980,1114,"Ciencias Naturales, Matematicas Y Estadistica",Presencial,0,,,2,0,0.0
2018,2019,91340,1114,Educacion,Presencial,0,,,3,1,0.333333
2018,2019,101598,1114,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,11,4,0.363636
2018,2019,102312,1114,Educacion,Presencial,0,,,43,10,0.232558
2018,2019,102521,1114,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,,,13,4,0.307692
2018,2019,102526,1114,Tecnologias De La Informacion Y La Comunicacion (Tic),Presencial,0,,,7,4,0.571429
2018,2019,102542,1114,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,,,17,5,0.294118
2018,2019,102543,1114,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,,,1,1,1.0
2018,2019,102656,1114,Administracion De Empresas Y Derecho,Presencial,0,,,13,0,0.0
2018,2019,102661,1114,Administracion De Empresas Y Derecho,Presencial,0,,,68,29,0.426471
2018,2019,102662,1114,Administracion De Empresas Y Derecho,Presencial,0,,,25,9,0.36
2018,2019,102663,1114,Administracion De Empresas Y Derecho,Presencial,0,,,24,8,0.333333
2018,2019,103204,1114,Educacion,Presencial,0,,,47,30,0.638298
2018,2019,104313,1114,Educacion,Presencial,0,,,48,26,0.541667
2018,2019,347,1115,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,,,94,43,0.457447
2018,2019,351,1115,Educacion,Presencial,0,,,23,12,0.521739
2018,2019,791,1115,Administracion De Empresas Y Derecho,Presencial,0,,,56,24,0.428571
2018,2019,3607,1115,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,,,65,18,0.276923
2018,2019,3608,1115,"Ciencias Naturales, Matematicas Y Estadistica",Presencial,0,,,48,13,0.270833
2018,2019,4797,1115,"Ingenieria, Industria Y Construccion",Presencial,0,,,25,10,0.4
2018,2019,10268,1115,Educacion,Presencial,0,,,17,9,0.529412
2018,2019,10554,1115,Administracion De Empresas Y Derecho,Presencial,0,,,152,52,0.342105
2018,2019,11945,1115,Educacion,Presencial,0,,,85,49,0.576471
2018,2019,15767,1115,Educacion,Presencial,0,,,57,28,0.491228
2018,2019,19608,1115,Administracion De Empresas Y Derecho,Presencial,0,,,143,82,0.573427
2018,2019,52384,1115,"Ingenieria, Industria Y Construccion",Presencial,0,,,11,7,0.636364
2018,2019,52663,1115,"Ciencias Naturales, Matematicas Y Estadistica",Presencial,0,,,10,3,0.3
2018,2019,101867,1115,Educacion,Presencial,0,,,15,5,0.333333
2018,2019,361,1117,Administracion De Empresas Y Derecho,Presencial,0,,,262,124,0.473282
2018,2019,362,1117,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,63,34,0.539683
2018,2019,363,1117,Administracion De Empresas Y Derecho,Presencial,0,,,154,111,0.720779
2018,2019,364,1117,Administracion De Empresas Y Derecho,Presencial,0,,,158,128,0.810127
2018,2019,365,1117,"Ingenieria, Industria Y Construccion",Presencial,0,,,168,89,0.529762
2018,2019,4088,1117,"Ingenieria, Industria Y Construccion",Presencial,0,,,165,127,0.769697
2018,2019,4405,1117,"Ingenieria, Industria Y Construccion",Presencial,0,,,106,74,0.698113
2018,2019,5315,1117,"Ciencias Naturales, Matematicas Y Estadistica",Presencial,0,,,30,9,0.3
2018,2019,10955,1117,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,133,50,0.37594
2018,2019,10963,1117,"Ciencias Sociales, Periodismo E Informacion",Virtual,1,,,74,30,0.405405
2018,2019,10993,1117,"Ingenieria, Industria Y Construccion",Presencial,0,,,53,24,0.45283
2018,2019,10995,1117,"Ingenieria, Industria Y Construccion",Presencial,0,,,35,29,0.828571
2018,2019,53703,1117,"Ingenieria, Industria Y Construccion",Virtual,1,,,38,20,0.526316
2018,2019,54532,1117,"Ingenieria, Industria Y Construccion",Presencial,0,,,16,11,0.6875
2018,2019,90985,1117,Administracion De Empresas Y Derecho,Presencial,0,,,25,3,0.12
2018,2019,91060,1117,Administracion De Empresas Y Derecho,Presencial,0,,,114,49,0.429825
2018,2019,91104,1117,Administracion De Empresas Y Derecho,Presencial,0,,,69,47,0.681159
2018,2019,91187,1117,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,,,16,2,0.125
2018,2019,91437,1117,Salud Y Bienestar,Presencial,0,,,104,60,0.576923
2018,2019,101659,1117,Salud Y Bienestar,Presencial,0,,,36,15,0.416667
2018,2019,1667,1118,Administracion De Empresas Y Derecho,Presencial,0,,,132,55,0.416667
2018,2019,1668,1118,"Ingenieria, Industria Y Construccion",Presencial,0,,,19,8,0.421053
2018,2019,1676,1118,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,105,14,0.133333
2018,2019,3035,1118,"Ciencias Naturales, Matematicas Y Estadistica",Presencial,0,,,29,4,0.137931
2018,2019,3573,1118,Salud Y Bienestar,Presencial,0,,,53,31,0.584906
2018,2019,4255,1118,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,,,20,3,0.15
2018,2019,4319,1118,"Ingenieria, Industria Y Construccion",Presencial,0,,,30,5,0.166667
2018,2019,5114,1118,Administracion De Empresas Y Derecho,Presencial,0,,,171,51,0.298246
2018,2019,8025,1118,"Ingenieria, Industria Y Construccion",Presencial,0,,,28,6,0.214286
2018,2019,9722,1118,"Ingenieria, Industria Y Construccion",Presencial,0,,,21,5,0.238095
2018,2019,12426,1118,Administracion De Empresas Y Derecho,Presencial,0,,,91,39,0.428571
2018,2019,19481,1118,Educacion,Presencial,0,,,95,25,0.263158
2018,2019,19482,1118,Educacion,Presencial,0,,,26,6,0.230769
2018,2019,19483,1118,Educacion,Presencial,0,,,90,43,0.477778
2018,2019,19485,1118,Educacion,Presencial,0,,,6,1,0.166667
2018,2019,19486,1118,Educacion,Presencial,0,,,41,12,0.292683
2018,2019,19488,1118,Educacion,Presencial,0,,,32,9,0.28125
2018,2019,19489,1118,Educacion,Presencial,0,,,30,27,0.9
2018,2019,52999,1118,Servicios,Presencial,0,,,7,3,0.428571
2018,2019,53846,1118,Educacion,Presencial,0,,,4,0,0.0
2018,2019,101406,1118,Educacion,Presencial,0,,,76,11,0.144737
2018,2019,101407,1118,Educacion,Presencial,0,,,73,18,0.246575
2018,2019,101902,1118,"Ingenieria, Industria Y Construccion",Presencial,0,,,7,5,0.714286
2018,2019,102290,1118,"Ciencias Naturales, Matematicas Y Estadistica",Presencial,0,,,1,0,0.0
2018,2019,1690,1119,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,,,29,14,0.482759
2018,2019,1691,1119,Educacion,Presencial,0,,,45,24,0.533333
2018,2019,1692,1119,Educacion,Presencial,0,,,13,11,0.846154
2018,2019,1693,1119,Salud Y Bienestar,Presencial,0,,,65,36,0.553846
2018,2019,1694,1119,"Ingenieria, Industria Y Construccion",Presencial,0,,,52,36,0.692308
2018,2019,2611,1119,Educacion,Presencial,0,,,43,20,0.465116
2018,2019,4167,1119,"Ingenieria, Industria Y Construccion",Presencial,0,,,43,26,0.604651
2018,2019,4169,1119,"Ingenieria, Industria Y Construccion",Presencial,0,,,29,17,0.586207
2018,2019,6692,1119,Administracion De Empresas Y Derecho,Presencial,0,,,2,1,0.5
2018,2019,8255,1119,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,41,20,0.487805
2018,2019,10784,1119,Educacion,Presencial,0,,,58,25,0.431034
2018,2019,13049,1119,Administracion De Empresas Y Derecho,Presencial,0,,,48,27,0.5625
2018,2019,20497,1119,Administracion De Empresas Y Derecho,Presencial,0,,,50,26,0.52
2018,2019,51749,1119,Administracion De Empresas Y Derecho,Presencial,0,,,55,30,0.545455
2018,2019,52912,1119,"Ciencias Naturales, Matematicas Y Estadistica",Presencial,0,,,36,21,0.583333
2018,2019,53880,1119,"Ciencias Naturales, Matematicas Y Estadistica",Presencial,0,,,27,12,0.444444
2018,2019,54561,1119,"Ingenieria, Industria Y Construccion",Presencial,0,,,35,16,0.457143
2018,2019,90405,1119,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,,,7,3,0.428571
2018,2019,1705,1120,Educacion,Presencial,0,,,11,10,0.909091
2018,2019,1706,1120,Salud Y Bienestar,Presencial,0,,,119,94,0.789916
2018,2019,1708,1120,Administracion De Empresas Y Derecho,Presencial,0,,,186,107,0.575269
2018,2019,3237,1120,"Ingenieria, Industria Y Construccion",Presencial,0,,,26,16,0.615385
2018,2019,5095,1120,"Ingenieria, Industria Y Construccion",Presencial,0,,,68,38,0.558824
2018,2019,5244,1120,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,93,41,0.44086
2018,2019,6686,1120,Salud Y Bienestar,Presencial,0,,,64,29,0.453125
2018,2019,7093,1120,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,59,28,0.474576
2018,2019,7094,1120,"Ingenieria, Industria Y Construccion",Presencial,0,,,90,26,0.288889
2018,2019,7095,1120,"Ingenieria, Industria Y Construccion",Presencial,0,,,67,39,0.58209
2018,2019,7800,1120,Administracion De Empresas Y Derecho,Presencial,0,,,173,43,0.248555
2018,2019,8444,1120,"Ciencias Naturales, Matematicas Y Estadistica",Presencial,0,,,45,22,0.488889
2018,2019,9480,1120,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,96,31,0.322917
2018,2019,11330,1120,Educacion,Presencial,0,,,150,102,0.68
2018,2019,11734,1120,Educacion,Presencial,0,,,94,35,0.37234
2018,2019,13976,1120,Administracion De Empresas Y Derecho,Presencial,0,,,136,49,0.360294
2018,2019,52947,1120,"Ingenieria, Industria Y Construccion",Presencial,0,,,1,0,0.0
2018,2019,91337,1120,Educacion,Presencial,0,,,61,18,0.295082
2018,2019,1715,1121,Administracion De Empresas Y Derecho,Presencial,0,,,40,29,0.725
2018,2019,1717,1121,"Ingenieria, Industria Y Construccion",Presencial,0,,,31,17,0.548387
2018,2019,1718,1121,Salud Y Bienestar,Presencial,0,,,93,61,0.655914
2018,2019,1719,1121,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,69,30,0.434783
2018,2019,3728,1121,Administracion De Empresas Y Derecho,Presencial,0,,,59,47,0.79661
2018,2019,4770,1121,"Ingenieria, Industria Y Construccion",Presencial,0,,,29,20,0.689655
2018,2019,5110,1121,Administracion De Empresas Y Derecho,Presencial,0,,,20,14,0.7
2018,2019,15987,1121,"Ingenieria, Industria Y Construccion",Presencial,0,,,33,26,0.787879
2018,2019,51745,1121,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,49,35,0.714286
2018,2019,53792,1121,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,31,20,0.645161
2018,2019,54006,1121,Arte Y Humanidades,Presencial,0,,,14,10,0.714286
2018,2019,9869,1122,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,,,15,2,0.133333
2018,2019,9888,1122,"Ingenieria, Industria Y Construccion",Presencial,0,,,28,6,0.214286
2018,2019,10081,1122,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,,,2,0,0.0
2018,2019,10611,1122,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,36,7,0.194444
2018,2019,14163,1122,Tecnologias De La Informacion Y La Comunicacion (Tic),Presencial,0,,,1,1,1.0
2018,2019,15964,1122,Tecnologias De La Informacion Y La Comunicacion (Tic),Presencial,0,,,32,10,0.3125
2018,2019,16069,1122,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,,,9,1,0.111111
2018,2019,90996,1122,"Ingenieria, Industria Y Construccion",Presencial,0,,,52,22,0.423077
2018,2019,103543,1122,"Ingenieria, Industria Y Construccion",Presencial,0,,,26,11,0.423077
2018,2019,104494,1122,Servicios,Presencial,0,,,24,7,0.291667
2018,2019,19945,1123,"Ingenieria, Industria Y Construccion",Presencial,0,,,15,7,0.466667
2018,2019,53038,1123,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,,,9,5,0.555556
2018,2019,103833,1123,Administracion De Empresas Y Derecho,Presencial,0,,,16,5,0.3125
2018,2019,104173,1123,"Ingenieria, Industria Y Construccion",Presencial,0,,,3,0,0.0
2018,2019,104395,1123,Administracion De Empresas Y Derecho,Presencial,0,,,16,7,0.4375
2018,2019,400,1201,"Ingenieria, Industria Y Construccion",Presencial,0,,,11,9,0.818182
2018,2019,401,1201,"Ciencias Naturales, Matematicas Y Estadistica",Presencial,0,,,84,73,0.869048
2018,2019,403,1201,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,,,44,28,0.636364
2018,2019,404,1201,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,,,72,39,0.541667
2018,2019,405,1201,Arte Y Humanidades,Presencial,0,,,17,11,0.647059
2018,2019,406,1201,Arte Y Humanidades,Presencial,0,,,5,0,0.0
2018,2019,407,1201,Arte Y Humanidades,Presencial,0,,,3,1,0.333333
2018,2019,408,1201,Arte Y Humanidades,Presencial,0,,,25,5,0.2
2018,2019,409,1201,Educacion,Presencial,0,,,2,1,0.5
2018,2019,412,1201,Educacion,Presencial,0,,,37,21,0.567568
2018,2019,413,1201,Educacion,Presencial,0,,,87,45,0.517241
2018,2019,417,1201,Educacion,Presencial,0,,,12,6,0.5
2018,2019,420,1201,Educacion,Presencial,0,,,40,35,0.875
2018,2019,426,1201,Salud Y Bienestar,Presencial,0,,,80,57,0.7125
2018,2019,427,1201,Salud Y Bienestar,Presencial,0,,,65,57,0.876923
2018,2019,429,1201,Salud Y Bienestar,Presencial,0,,,54,30,0.555556
2018,2019,430,1201,Salud Y Bienestar,Presencial,0,,,56,16,0.285714
2018,2019,431,1201,Arte Y Humanidades,Presencial,0,,,71,27,0.380282
2018,2019,432,1201,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,42,19,0.452381
2018,2019,434,1201,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,112,48,0.428571
2018,2019,435,1201,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,120,49,0.408333
2018,2019,436,1201,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,63,24,0.380952
2018,2019,437,1201,Administracion De Empresas Y Derecho,Presencial,0,,,126,56,0.444444
2018,2019,438,1201,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,88,55,0.625
2018,2019,439,1201,Administracion De Empresas Y Derecho,Presencial,0,,,108,70,0.648148
2018,2019,440,1201,Administracion De Empresas Y Derecho,Presencial,0,,,126,93,0.738095
2018,2019,441,1201,Arte Y Humanidades,Presencial,0,,,29,9,0.310345
2018,2019,442,1201,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,36,14,0.388889
2018,2019,444,1201,"Ingenieria, Industria Y Construccion",Presencial,0,,,64,54,0.84375
2018,2019,445,1201,"Ingenieria, Industria Y Construccion",Presencial,0,,,34,28,0.823529
2018,2019,446,1201,"Ingenieria, Industria Y Construccion",Presencial,0,,,22,17,0.772727
2018,2019,448,1201,"Ingenieria, Industria Y Construccion",Presencial,0,,,41,31,0.756098
2018,2019,450,1201,"Ingenieria, Industria Y Construccion",Presencial,0,,,51,36,0.705882
2018,2019,451,1201,"Ingenieria, Industria Y Construccion",Presencial,0,,,38,27,0.710526
2018,2019,452,1201,"Ciencias Naturales, Matematicas Y Estadistica",Presencial,0,,,75,29,0.386667
2018,2019,453,1201,"Ciencias Naturales, Matematicas Y Estadistica",Presencial,0,,,7,4,0.571429
2018,2019,454,1201,"Ciencias Naturales, Matematicas Y Estadistica",Presencial,0,,,11,3,0.272727
2018,2019,455,1201,"Ciencias Naturales, Matematicas Y Estadistica",Presencial,0,,,29,21,0.724138
2018,2019,456,1201,"Ciencias Naturales, Matematicas Y Estadistica",Presencial,0,,,142,122,0.859155
2018,2019,3275,1201,Salud Y Bienestar,Presencial,0,,,30,20,0.666667
2018,2019,3431,1201,Salud Y Bienestar,Presencial,0,,,41,22,0.536585
2018,2019,3678,1201,"Ingenieria, Industria Y Construccion",Presencial,0,,,27,18,0.666667
2018,2019,5045,1201,Salud Y Bienestar,Presencial,0,,,81,44,0.54321
2018,2019,9278,1201,Educacion,Presencial,0,,,28,22,0.785714
2018,2019,10339,1201,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,40,19,0.475
2018,2019,10555,1201,"Ingenieria, Industria Y Construccion",Presencial,0,,,64,47,0.734375
2018,2019,10578,1201,"Ingenieria, Industria Y Construccion",Presencial,0,,,50,36,0.72
2018,2019,10733,1201,Educacion,Presencial,0,,,4,3,0.75
2018,2019,10737,1201,Educacion,Presencial,0,,,76,53,0.697368
2018,2019,10738,1201,Educacion,Presencial,0,,,25,20,0.8
2018,2019,10748,1201,Educacion,Presencial,0,,,16,13,0.8125
2018,2019,10749,1201,Educacion,Presencial,0,,,1,1,1.0
2018,2019,10753,1201,Educacion,Presencial,0,,,15,6,0.4
2018,2019,10754,1201,Educacion,Presencial,0,,,38,31,0.815789
2018,2019,10755,1201,Educacion,Presencial,0,,,51,36,0.705882
2018,2019,11417,1201,Arte Y Humanidades,Presencial,0,,,23,10,0.434783
2018,2019,17702,1201,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,40,16,0.4
2018,2019,17704,1201,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,51,26,0.509804
2018,2019,17711,1201,"Ciencias Naturales, Matematicas Y Estadistica",Presencial,0,,,33,21,0.636364
2018,2019,19944,1201,Arte Y Humanidades,Presencial,0,,,20,7,0.35
2018,2019,20042,1201,"Ingenieria, Industria Y Construccion",Presencial,0,,,92,65,0.706522
2018,2019,20267,1201,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,35,12,0.342857
2018,2019,20270,1201,"Ingenieria, Industria Y Construccion",Presencial,0,,,53,25,0.471698
2018,2019,20370,1201,"Ingenieria, Industria Y Construccion",Virtual,1,,,38,34,0.894737
2018,2019,20388,1201,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,12,5,0.416667
2018,2019,20478,1201,Arte Y Humanidades,Presencial,0,,,3,2,0.666667
2018,2019,20602,1201,"Ingenieria, Industria Y Construccion",Presencial,0,,,4,3,0.75
2018,2019,20609,1201,"Ingenieria, Industria Y Construccion",Virtual,1,,,11,7,0.636364
2018,2019,20653,1201,Salud Y Bienestar,Presencial,0,,,1,0,0.0
